clip_dir,label,video_id,center_frame,clip_start,clip_end,clip_length,punch_type,split
data/processed/clips/none_V6_000850_v001454,3,V6.mp4,850,842,853,12,none,val
data/processed/clips/none_V6_000851_v001455,3,V6.mp4,851,843,854,12,none,val
data/processed/clips/none_V6_000861_v001456,3,V6.mp4,861,853,864,12,none,val
data/processed/clips/none_V6_000871_v001457,3,V6.mp4,871,863,874,12,none,val
data/processed/clips/none_V6_000879_v001458,3,V6.mp4,879,871,882,12,none,val
data/processed/clips/none_V6_000887_v001459,3,V6.mp4,887,879,890,12,none,val
data/processed/clips/none_V6_000891_v001460,3,V6.mp4,891,883,894,12,none,val
data/processed/clips/none_V6_000892_v001461,3,V6.mp4,892,884,895,12,none,val
data/processed/clips/none_V6_000895_v001462,3,V6.mp4,895,887,898,12,none,val
data/processed/clips/none_V6_001320_v001463,3,V6.mp4,1320,1312,1323,12,none,val
data/processed/clips/none_V6_001322_v001464,3,V6.mp4,1322,1314,1325,12,none,val
data/processed/clips/none_V6_001325_v001465,3,V6.mp4,1325,1317,1328,12,none,val
data/processed/clips/none_V6_001327_v001466,3,V6.mp4,1327,1319,1330,12,none,val
data/processed/clips/none_V6_001330_v001467,3,V6.mp4,1330,1322,1333,12,none,val
data/processed/clips/none_V6_001337_v001468,3,V6.mp4,1337,1329,1340,12,none,val
data/processed/clips/none_V6_001339_v001469,3,V6.mp4,1339,1331,1342,12,none,val
data/processed/clips/none_V6_001340_v001470,3,V6.mp4,1340,1332,1343,12,none,val
data/processed/clips/none_V6_001341_v001471,3,V6.mp4,1341,1333,1344,12,none,val
data/processed/clips/none_V6_001342_v001472,3,V6.mp4,1342,1334,1345,12,none,val
data/processed/clips/none_V6_001342_v001473,3,V6.mp4,1342,1334,1345,12,none,val
data/processed/clips/none_V6_001343_v001474,3,V6.mp4,1343,1335,1346,12,none,val
data/processed/clips/none_V6_001347_v001475,3,V6.mp4,1347,1339,1350,12,none,val
data/processed/clips/none_V6_001349_v001476,3,V6.mp4,1349,1341,1352,12,none,val
data/processed/clips/none_V6_001351_v001477,3,V6.mp4,1351,1343,1354,12,none,val
data/processed/clips/none_V6_001351_v001478,3,V6.mp4,1351,1343,1354,12,none,val
data/processed/clips/none_V6_001353_v001479,3,V6.mp4,1353,1345,1356,12,none,val
data/processed/clips/none_V6_001358_v001480,3,V6.mp4,1358,1350,1361,12,none,val
data/processed/clips/straight_V6_002699_v001481,0,V6.mp4,2699,2691,2702,12,straight,val
data/processed/clips/straight_V6_002883_v001482,0,V6.mp4,2883,2875,2886,12,straight,val
data/processed/clips/straight_V6_003417_v001483,0,V6.mp4,3417,3409,3420,12,straight,val
data/processed/clips/straight_V6_003512_v001484,0,V6.mp4,3512,3504,3515,12,straight,val
data/processed/clips/straight_V6_003740_v001485,0,V6.mp4,3740,3732,3743,12,straight,val
data/processed/clips/straight_V6_004314_v001486,0,V6.mp4,4314,4306,4317,12,straight,val
data/processed/clips/straight_V6_005010_v001487,0,V6.mp4,5010,5002,5013,12,straight,val
data/processed/clips/hook_V6_005043_v001488,1,V6.mp4,5043,5035,5046,12,hook,val
data/processed/clips/straight_V6_005272_v001489,0,V6.mp4,5272,5264,5275,12,straight,val
data/processed/clips/straight_V6_005280_v001490,0,V6.mp4,5280,5272,5283,12,straight,val
data/processed/clips/hook_V6_005291_v001491,1,V6.mp4,5291,5283,5294,12,hook,val
data/processed/clips/straight_V6_005376_v001492,0,V6.mp4,5376,5368,5379,12,straight,val
data/processed/clips/straight_V6_005436_v001493,0,V6.mp4,5436,5428,5439,12,straight,val
data/processed/clips/straight_V6_005443_v001494,0,V6.mp4,5443,5435,5446,12,straight,val
data/processed/clips/straight_V6_005508_v001495,0,V6.mp4,5508,5500,5511,12,straight,val
data/processed/clips/straight_V6_005516_v001496,0,V6.mp4,5516,5508,5519,12,straight,val
data/processed/clips/straight_V6_005656_v001497,0,V6.mp4,5656,5648,5659,12,straight,val
data/processed/clips/hook_V6_005749_v001498,1,V6.mp4,5749,5741,5752,12,hook,val
data/processed/clips/hook_V6_005828_v001499,1,V6.mp4,5828,5820,5831,12,hook,val
data/processed/clips/straight_V6_005962_v001500,0,V6.mp4,5962,5954,5965,12,straight,val
data/processed/clips/hook_V6_005985_v001501,1,V6.mp4,5985,5977,5988,12,hook,val
data/processed/clips/hook_V6_006061_v001502,1,V6.mp4,6061,6053,6064,12,hook,val
data/processed/clips/straight_V6_006378_v001503,0,V6.mp4,6378,6370,6381,12,straight,val
data/processed/clips/hook_V6_006477_v001504,1,V6.mp4,6477,6469,6480,12,hook,val
data/processed/clips/hook_V6_006578_v001505,1,V6.mp4,6578,6570,6581,12,hook,val
data/processed/clips/straight_V6_006885_v001506,0,V6.mp4,6885,6877,6888,12,straight,val
data/processed/clips/hook_V6_006896_v001507,1,V6.mp4,6896,6888,6899,12,hook,val
data/processed/clips/hook_V6_006974_v001508,1,V6.mp4,6974,6966,6977,12,hook,val
data/processed/clips/straight_V6_007045_v001509,0,V6.mp4,7045,7037,7048,12,straight,val
data/processed/clips/straight_V6_007386_v001510,0,V6.mp4,7386,7378,7389,12,straight,val
data/processed/clips/hook_V6_007626_v001511,1,V6.mp4,7626,7618,7629,12,hook,val
data/processed/clips/straight_V6_007692_v001512,0,V6.mp4,7692,7684,7695,12,straight,val
data/processed/clips/hook_V6_008315_v001513,1,V6.mp4,8315,8307,8318,12,hook,val
data/processed/clips/hook_V6_008961_v001514,1,V6.mp4,8961,8953,8964,12,hook,val
data/processed/clips/hook_V6_009242_v001515,1,V6.mp4,9242,9234,9245,12,hook,val
data/processed/clips/hook_V6_009471_v001516,1,V6.mp4,9471,9463,9474,12,hook,val
data/processed/clips/straight_V6_009550_v001517,0,V6.mp4,9550,9542,9553,12,straight,val
data/processed/clips/hook_V6_009567_v001518,1,V6.mp4,9567,9559,9570,12,hook,val
data/processed/clips/hook_V6_009589_v001519,1,V6.mp4,9589,9581,9592,12,hook,val
data/processed/clips/hook_V6_009621_v001520,1,V6.mp4,9621,9613,9624,12,hook,val
data/processed/clips/hook_V6_009665_v001521,1,V6.mp4,9665,9657,9668,12,hook,val
data/processed/clips/hook_V6_009829_v001522,1,V6.mp4,9829,9821,9832,12,hook,val
data/processed/clips/hook_V6_009896_v001523,1,V6.mp4,9896,9888,9899,12,hook,val
data/processed/clips/hook_V6_010209_v001524,1,V6.mp4,10209,10201,10212,12,hook,val
data/processed/clips/straight_V6_010315_v001525,0,V6.mp4,10315,10307,10318,12,straight,val
data/processed/clips/hook_V6_010331_v001526,1,V6.mp4,10331,10323,10334,12,hook,val
data/processed/clips/hook_V6_010366_v001527,1,V6.mp4,10366,10358,10369,12,hook,val
data/processed/clips/hook_V6_010685_v001528,1,V6.mp4,10685,10677,10688,12,hook,val
data/processed/clips/hook_V6_010723_v001529,1,V6.mp4,10723,10715,10726,12,hook,val
data/processed/clips/hook_V6_010787_v001530,1,V6.mp4,10787,10779,10790,12,hook,val
data/processed/clips/hook_V6_010826_v001531,1,V6.mp4,10826,10818,10829,12,hook,val
data/processed/clips/hook_V6_012842_v001532,1,V6.mp4,12842,12834,12845,12,hook,val
data/processed/clips/hook_V6_012853_v001533,1,V6.mp4,12853,12845,12856,12,hook,val
data/processed/clips/straight_V6_013042_v001534,0,V6.mp4,13042,13034,13045,12,straight,val
data/processed/clips/hook_V6_013157_v001535,1,V6.mp4,13157,13149,13160,12,hook,val
data/processed/clips/straight_V6_013573_v001536,0,V6.mp4,13573,13565,13576,12,straight,val
data/processed/clips/hook_V6_013678_v001537,1,V6.mp4,13678,13670,13681,12,hook,val
data/processed/clips/hook_V6_013980_v001538,1,V6.mp4,13980,13972,13983,12,hook,val
data/processed/clips/hook_V6_014113_v001539,1,V6.mp4,14113,14105,14116,12,hook,val
data/processed/clips/hook_V6_014121_v001540,1,V6.mp4,14121,14113,14124,12,hook,val
data/processed/clips/straight_V6_014160_v001541,0,V6.mp4,14160,14152,14163,12,straight,val
data/processed/clips/straight_V6_014417_v001542,0,V6.mp4,14417,14409,14420,12,straight,val
data/processed/clips/hook_V6_014443_v001543,1,V6.mp4,14443,14435,14446,12,hook,val
data/processed/clips/uppercut_V6_014789_v001544,2,V6.mp4,14789,14781,14792,12,uppercut,val
data/processed/clips/uppercut_V6_014860_v001545,2,V6.mp4,14860,14852,14863,12,uppercut,val
data/processed/clips/uppercut_V6_015175_v001546,2,V6.mp4,15175,15167,15178,12,uppercut,val
data/processed/clips/uppercut_V6_015224_v001547,2,V6.mp4,15224,15216,15227,12,uppercut,val
data/processed/clips/uppercut_V6_015288_v001548,2,V6.mp4,15288,15280,15291,12,uppercut,val
data/processed/clips/uppercut_V6_015351_v001549,2,V6.mp4,15351,15343,15354,12,uppercut,val
data/processed/clips/uppercut_V6_015411_v001550,2,V6.mp4,15411,15403,15414,12,uppercut,val
data/processed/clips/uppercut_V6_015458_v001551,2,V6.mp4,15458,15450,15461,12,uppercut,val
data/processed/clips/uppercut_V6_015485_v001552,2,V6.mp4,15485,15477,15488,12,uppercut,val
data/processed/clips/uppercut_V6_015537_v001553,2,V6.mp4,15537,15529,15540,12,uppercut,val
data/processed/clips/uppercut_V6_015565_v001554,2,V6.mp4,15565,15557,15568,12,uppercut,val
data/processed/clips/uppercut_V6_015626_v001555,2,V6.mp4,15626,15618,15629,12,uppercut,val
data/processed/clips/uppercut_V6_015651_v001556,2,V6.mp4,15651,15643,15654,12,uppercut,val
data/processed/clips/uppercut_V6_015719_v001557,2,V6.mp4,15719,15711,15722,12,uppercut,val
data/processed/clips/uppercut_V6_015739_v001558,2,V6.mp4,15739,15731,15742,12,uppercut,val
data/processed/clips/uppercut_V6_015809_v001559,2,V6.mp4,15809,15801,15812,12,uppercut,val
data/processed/clips/uppercut_V6_015820_v001560,2,V6.mp4,15820,15812,15823,12,uppercut,val
data/processed/clips/uppercut_V6_015910_v001561,2,V6.mp4,15910,15902,15913,12,uppercut,val
data/processed/clips/uppercut_V6_015979_v001562,2,V6.mp4,15979,15971,15982,12,uppercut,val
data/processed/clips/uppercut_V6_016033_v001563,2,V6.mp4,16033,16025,16036,12,uppercut,val
data/processed/clips/uppercut_V6_016117_v001564,2,V6.mp4,16117,16109,16120,12,uppercut,val
data/processed/clips/uppercut_V6_016261_v001565,2,V6.mp4,16261,16253,16264,12,uppercut,val
data/processed/clips/uppercut_V6_016270_v001566,2,V6.mp4,16270,16262,16273,12,uppercut,val
data/processed/clips/uppercut_V6_016293_v001567,2,V6.mp4,16293,16285,16296,12,uppercut,val
data/processed/clips/uppercut_V6_016332_v001568,2,V6.mp4,16332,16324,16335,12,uppercut,val
data/processed/clips/uppercut_V6_016341_v001569,2,V6.mp4,16341,16333,16344,12,uppercut,val
data/processed/clips/uppercut_V6_016376_v001570,2,V6.mp4,16376,16368,16379,12,uppercut,val
data/processed/clips/uppercut_V6_016384_v001571,2,V6.mp4,16384,16376,16387,12,uppercut,val
data/processed/clips/uppercut_V6_016421_v001572,2,V6.mp4,16421,16413,16424,12,uppercut,val
data/processed/clips/uppercut_V6_016478_v001573,2,V6.mp4,16478,16470,16481,12,uppercut,val
data/processed/clips/uppercut_V6_016489_v001574,2,V6.mp4,16489,16481,16492,12,uppercut,val
data/processed/clips/uppercut_V6_016532_v001575,2,V6.mp4,16532,16524,16535,12,uppercut,val
data/processed/clips/uppercut_V6_016542_v001576,2,V6.mp4,16542,16534,16545,12,uppercut,val
data/processed/clips/uppercut_V6_016589_v001577,2,V6.mp4,16589,16581,16592,12,uppercut,val
data/processed/clips/uppercut_V6_016601_v001578,2,V6.mp4,16601,16593,16604,12,uppercut,val
data/processed/clips/uppercut_V6_016679_v001579,2,V6.mp4,16679,16671,16682,12,uppercut,val
data/processed/clips/uppercut_V6_016690_v001580,2,V6.mp4,16690,16682,16693,12,uppercut,val
data/processed/clips/uppercut_V6_016735_v001581,2,V6.mp4,16735,16727,16738,12,uppercut,val
data/processed/clips/uppercut_V6_016747_v001582,2,V6.mp4,16747,16739,16750,12,uppercut,val
data/processed/clips/uppercut_V6_016815_v001583,2,V6.mp4,16815,16807,16818,12,uppercut,val
data/processed/clips/uppercut_V6_016824_v001584,2,V6.mp4,16824,16816,16827,12,uppercut,val
data/processed/clips/uppercut_V6_016868_v001585,2,V6.mp4,16868,16860,16871,12,uppercut,val
data/processed/clips/uppercut_V6_016878_v001586,2,V6.mp4,16878,16870,16881,12,uppercut,val
data/processed/clips/uppercut_V6_016997_v001587,2,V6.mp4,16997,16989,17000,12,uppercut,val
data/processed/clips/uppercut_V6_017004_v001588,2,V6.mp4,17004,16996,17007,12,uppercut,val
data/processed/clips/uppercut_V6_017059_v001589,2,V6.mp4,17059,17051,17062,12,uppercut,val
data/processed/clips/uppercut_V6_017065_v001590,2,V6.mp4,17065,17057,17068,12,uppercut,val
data/processed/clips/uppercut_V6_017147_v001591,2,V6.mp4,17147,17139,17150,12,uppercut,val
data/processed/clips/uppercut_V6_017154_v001592,2,V6.mp4,17154,17146,17157,12,uppercut,val
data/processed/clips/uppercut_V6_017223_v001593,2,V6.mp4,17223,17215,17226,12,uppercut,val
data/processed/clips/uppercut_V6_017229_v001594,2,V6.mp4,17229,17221,17232,12,uppercut,val
data/processed/clips/uppercut_V6_017284_v001595,2,V6.mp4,17284,17276,17287,12,uppercut,val
data/processed/clips/uppercut_V6_017290_v001596,2,V6.mp4,17290,17282,17293,12,uppercut,val
data/processed/clips/uppercut_V6_017342_v001597,2,V6.mp4,17342,17334,17345,12,uppercut,val
data/processed/clips/uppercut_V6_017349_v001598,2,V6.mp4,17349,17341,17352,12,uppercut,val
data/processed/clips/uppercut_V6_017402_v001599,2,V6.mp4,17402,17394,17405,12,uppercut,val
data/processed/clips/uppercut_V6_017411_v001600,2,V6.mp4,17411,17403,17414,12,uppercut,val
data/processed/clips/uppercut_V6_017497_v001601,2,V6.mp4,17497,17489,17500,12,uppercut,val
data/processed/clips/uppercut_V6_017503_v001602,2,V6.mp4,17503,17495,17506,12,uppercut,val
data/processed/clips/uppercut_V6_017553_v001603,2,V6.mp4,17553,17545,17556,12,uppercut,val
data/processed/clips/uppercut_V6_017560_v001604,2,V6.mp4,17560,17552,17563,12,uppercut,val
data/processed/clips/uppercut_V6_017610_v001605,2,V6.mp4,17610,17602,17613,12,uppercut,val
data/processed/clips/uppercut_V6_017617_v001606,2,V6.mp4,17617,17609,17620,12,uppercut,val
data/processed/clips/straight_V6_017628_v001607,0,V6.mp4,17628,17620,17631,12,straight,val
data/processed/clips/uppercut_V6_017691_v001608,2,V6.mp4,17691,17683,17694,12,uppercut,val
data/processed/clips/uppercut_V6_017700_v001609,2,V6.mp4,17700,17692,17703,12,uppercut,val
data/processed/clips/uppercut_V6_017755_v001610,2,V6.mp4,17755,17747,17758,12,uppercut,val
data/processed/clips/uppercut_V6_017763_v001611,2,V6.mp4,17763,17755,17766,12,uppercut,val
data/processed/clips/uppercut_V6_017820_v001612,2,V6.mp4,17820,17812,17823,12,uppercut,val
data/processed/clips/uppercut_V6_017828_v001613,2,V6.mp4,17828,17820,17831,12,uppercut,val
data/processed/clips/uppercut_V6_017886_v001614,2,V6.mp4,17886,17878,17889,12,uppercut,val
data/processed/clips/uppercut_V6_017894_v001615,2,V6.mp4,17894,17886,17897,12,uppercut,val
data/processed/clips/uppercut_V6_017953_v001616,2,V6.mp4,17953,17945,17956,12,uppercut,val
data/processed/clips/uppercut_V6_017961_v001617,2,V6.mp4,17961,17953,17964,12,uppercut,val
data/processed/clips/uppercut_V6_018023_v001618,2,V6.mp4,18023,18015,18026,12,uppercut,val
data/processed/clips/uppercut_V6_018032_v001619,2,V6.mp4,18032,18024,18035,12,uppercut,val
data/processed/clips/uppercut_V6_018106_v001620,2,V6.mp4,18106,18098,18109,12,uppercut,val
data/processed/clips/uppercut_V6_018115_v001621,2,V6.mp4,18115,18107,18118,12,uppercut,val
data/processed/clips/uppercut_V6_018193_v001622,2,V6.mp4,18193,18185,18196,12,uppercut,val
data/processed/clips/uppercut_V6_018203_v001623,2,V6.mp4,18203,18195,18206,12,uppercut,val
data/processed/clips/straight_V6_018218_v001624,0,V6.mp4,18218,18210,18221,12,straight,val
data/processed/clips/uppercut_V6_018329_v001625,2,V6.mp4,18329,18321,18332,12,uppercut,val
data/processed/clips/uppercut_V6_018337_v001626,2,V6.mp4,18337,18329,18340,12,uppercut,val
data/processed/clips/uppercut_V6_018421_v001627,2,V6.mp4,18421,18413,18424,12,uppercut,val
data/processed/clips/uppercut_V6_018428_v001628,2,V6.mp4,18428,18420,18431,12,uppercut,val
data/processed/clips/uppercut_V6_018495_v001629,2,V6.mp4,18495,18487,18498,12,uppercut,val
data/processed/clips/uppercut_V6_018503_v001630,2,V6.mp4,18503,18495,18506,12,uppercut,val
data/processed/clips/uppercut_V6_018592_v001631,2,V6.mp4,18592,18584,18595,12,uppercut,val
data/processed/clips/uppercut_V6_018600_v001632,2,V6.mp4,18600,18592,18603,12,uppercut,val
data/processed/clips/uppercut_V6_018699_v001633,2,V6.mp4,18699,18691,18702,12,uppercut,val
data/processed/clips/uppercut_V6_018707_v001634,2,V6.mp4,18707,18699,18710,12,uppercut,val
data/processed/clips/uppercut_V6_018788_v001635,2,V6.mp4,18788,18780,18791,12,uppercut,val
data/processed/clips/uppercut_V6_018796_v001636,2,V6.mp4,18796,18788,18799,12,uppercut,val
data/processed/clips/uppercut_V6_018876_v001637,2,V6.mp4,18876,18868,18879,12,uppercut,val
data/processed/clips/uppercut_V6_018884_v001638,2,V6.mp4,18884,18876,18887,12,uppercut,val
data/processed/clips/uppercut_V6_018959_v001639,2,V6.mp4,18959,18951,18962,12,uppercut,val
data/processed/clips/uppercut_V6_018967_v001640,2,V6.mp4,18967,18959,18970,12,uppercut,val
data/processed/clips/uppercut_V6_019096_v001641,2,V6.mp4,19096,19088,19099,12,uppercut,val
data/processed/clips/uppercut_V6_019103_v001642,2,V6.mp4,19103,19095,19106,12,uppercut,val
data/processed/clips/straight_V6_019112_v001643,0,V6.mp4,19112,19104,19115,12,straight,val
data/processed/clips/straight_V6_019118_v001644,0,V6.mp4,19118,19110,19121,12,straight,val
data/processed/clips/uppercut_V6_019246_v001645,2,V6.mp4,19246,19238,19249,12,uppercut,val
data/processed/clips/uppercut_V6_019253_v001646,2,V6.mp4,19253,19245,19256,12,uppercut,val
data/processed/clips/uppercut_V6_019355_v001647,2,V6.mp4,19355,19347,19358,12,uppercut,val
data/processed/clips/uppercut_V6_019362_v001648,2,V6.mp4,19362,19354,19365,12,uppercut,val
data/processed/clips/straight_V6_019370_v001649,0,V6.mp4,19370,19362,19373,12,straight,val
data/processed/clips/uppercut_V6_019430_v001650,2,V6.mp4,19430,19422,19433,12,uppercut,val
data/processed/clips/uppercut_V6_019437_v001651,2,V6.mp4,19437,19429,19440,12,uppercut,val
data/processed/clips/straight_V6_022750_v001652,0,V6.mp4,22750,22742,22753,12,straight,val
data/processed/clips/straight_V6_022841_v001653,0,V6.mp4,22841,22833,22844,12,straight,val
data/processed/clips/straight_V6_023082_v001654,0,V6.mp4,23082,23074,23085,12,straight,val
data/processed/clips/uppercut_V6_023222_v001655,2,V6.mp4,23222,23214,23225,12,uppercut,val
data/processed/clips/uppercut_V6_023284_v001656,2,V6.mp4,23284,23276,23287,12,uppercut,val
data/processed/clips/uppercut_V6_023358_v001657,2,V6.mp4,23358,23350,23361,12,uppercut,val
data/processed/clips/uppercut_V6_023428_v001658,2,V6.mp4,23428,23420,23431,12,uppercut,val
data/processed/clips/straight_V6_023436_v001659,0,V6.mp4,23436,23428,23439,12,straight,val
data/processed/clips/uppercut_V6_023484_v001660,2,V6.mp4,23484,23476,23487,12,uppercut,val
data/processed/clips/straight_V6_023491_v001661,0,V6.mp4,23491,23483,23494,12,straight,val
data/processed/clips/uppercut_V6_023560_v001662,2,V6.mp4,23560,23552,23563,12,uppercut,val
data/processed/clips/uppercut_V6_023609_v001663,2,V6.mp4,23609,23601,23612,12,uppercut,val
data/processed/clips/uppercut_V6_023658_v001664,2,V6.mp4,23658,23650,23661,12,uppercut,val
data/processed/clips/uppercut_V6_023704_v001665,2,V6.mp4,23704,23696,23707,12,uppercut,val
data/processed/clips/uppercut_V6_023747_v001666,2,V6.mp4,23747,23739,23750,12,uppercut,val
data/processed/clips/uppercut_V6_023793_v001667,2,V6.mp4,23793,23785,23796,12,uppercut,val
data/processed/clips/uppercut_V6_023840_v001668,2,V6.mp4,23840,23832,23843,12,uppercut,val
data/processed/clips/uppercut_V6_023907_v001669,2,V6.mp4,23907,23899,23910,12,uppercut,val
data/processed/clips/uppercut_V6_023955_v001670,2,V6.mp4,23955,23947,23958,12,uppercut,val
data/processed/clips/straight_V6_023962_v001671,0,V6.mp4,23962,23954,23965,12,straight,val
data/processed/clips/uppercut_V6_023998_v001672,2,V6.mp4,23998,23990,24001,12,uppercut,val
