sample_id,video_id,source_video_path,ann_row_index,start_frame,end_frame,duration_frames,class_raw,class_clean,class_id,split,skeleton_path,skeleton_index,skeleton_row_aligned,has_video,has_skeleton,quality_flag,notes
V3_00046,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,45,5289.0,5298.0,10.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V3.npy,45,True,True,True,ok,
V3_00047,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,46,5299.0,5307.0,9.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V3.npy,46,True,True,True,ok,
V3_00048,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,47,5308.0,5317.0,10.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V3.npy,47,True,True,True,ok,
V3_00049,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,48,5318.0,5325.0,8.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V3.npy,48,True,True,True,ok,
V3_00050,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,49,5326.0,5335.0,10.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V3.npy,49,True,True,True,ok,
V3_00051,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,50,5336.0,5344.0,9.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V3.npy,50,True,True,True,ok,
V3_00052,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,51,5345.0,5353.0,9.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V3.npy,51,True,True,True,ok,
V3_00053,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,52,5354.0,5362.0,9.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V3.npy,52,True,True,True,ok,
V3_00054,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,53,6306.0,6315.0,10.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V3.npy,53,True,True,True,ok,
V3_00055,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,54,6316.0,6325.0,10.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V3.npy,54,True,True,True,ok,
V3_00056,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,55,6328.0,6338.0,11.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V3.npy,55,True,True,True,ok,
V3_00057,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,56,6339.0,6349.0,11.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V3.npy,56,True,True,True,ok,
V3_00058,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,57,6367.0,6377.0,11.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V3.npy,57,True,True,True,ok,
V3_00059,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,58,6378.0,6386.0,9.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V3.npy,58,True,True,True,ok,
V3_00060,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,59,6389.0,6400.0,12.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V3.npy,59,True,True,True,ok,
V3_00061,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,60,6414.0,6430.0,17.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V3.npy,60,True,True,True,ok,
V3_00062,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,61,6455.0,6467.0,13.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V3.npy,61,True,True,True,ok,
V3_00063,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,62,6509.0,6522.0,14.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V3.npy,62,True,True,True,ok,
V3_00064,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,63,6523.0,6534.0,12.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V3.npy,63,True,True,True,ok,
V3_00065,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,64,6553.0,6562.0,10.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V3.npy,64,True,True,True,ok,
V3_00066,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,65,6641.0,6651.0,11.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V3.npy,65,True,True,True,ok,
V3_00067,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,66,6688.0,6694.0,7.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V3.npy,66,True,True,True,ok,
V3_00068,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,67,6695.0,6702.0,8.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V3.npy,67,True,True,True,ok,
V3_00069,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,68,6704.0,6711.0,8.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V3.npy,68,True,True,True,ok,
V3_00070,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,69,6720.0,6729.0,10.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V3.npy,69,True,True,True,ok,
V3_00071,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,70,6752.0,6762.0,11.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V3.npy,70,True,True,True,ok,
V3_00072,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,71,6805.0,6813.0,9.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V3.npy,71,True,True,True,ok,
V3_00073,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,72,6814.0,6822.0,9.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V3.npy,72,True,True,True,ok,
V3_00074,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,73,6851.0,6860.0,10.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V3.npy,73,True,True,True,ok,
V3_00075,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,74,6872.0,6881.0,10.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V3.npy,74,True,True,True,ok,
V3_00076,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,75,6904.0,6913.0,10.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V3.npy,75,True,True,True,ok,
V3_00077,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,76,6962.0,6969.0,8.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V3.npy,76,True,True,True,ok,
V3_00078,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,77,6970.0,6977.0,8.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V3.npy,77,True,True,True,ok,
V3_00079,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,78,6982.0,6989.0,8.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V3.npy,78,True,True,True,ok,
V3_00080,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,79,6999.0,7007.0,9.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V3.npy,79,True,True,True,ok,
V3_00081,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,80,7025.0,7035.0,11.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V3.npy,80,True,True,True,ok,
V3_00082,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,81,7077.0,7085.0,9.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V3.npy,81,True,True,True,ok,
V3_00083,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,82,7087.0,7093.0,7.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V3.npy,82,True,True,True,ok,
V3_00084,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,83,7099.0,7107.0,9.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V3.npy,83,True,True,True,ok,
V3_00085,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,84,7123.0,7131.0,9.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V3.npy,84,True,True,True,ok,
V3_00086,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,85,7145.0,7151.0,7.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V3.npy,85,True,True,True,ok,
V3_00087,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,86,7152.0,7157.0,6.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V3.npy,86,True,True,True,ok,
V3_00088,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,87,7158.0,7165.0,8.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V3.npy,87,True,True,True,ok,
V3_00089,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,88,7170.0,7177.0,8.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V3.npy,88,True,True,True,ok,
V3_00090,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,89,7192.0,7201.0,10.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V3.npy,89,True,True,True,ok,
V3_00091,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,90,7220.0,7226.0,7.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V3.npy,90,True,True,True,ok,
V3_00092,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,91,7227.0,7232.0,6.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V3.npy,91,True,True,True,ok,
V3_00093,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,92,7234.0,7240.0,7.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V3.npy,92,True,True,True,ok,
V3_00094,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,93,7245.0,7251.0,7.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V3.npy,93,True,True,True,ok,
V3_00095,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,94,7263.0,7271.0,9.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V3.npy,94,True,True,True,ok,
V3_00096,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,95,7315.0,7322.0,8.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V3.npy,95,True,True,True,ok,
V3_00097,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,96,7323.0,7330.0,8.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V3.npy,96,True,True,True,ok,
V3_00098,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,97,7331.0,7338.0,8.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V3.npy,97,True,True,True,ok,
V3_00099,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,98,7341.0,7349.0,9.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V3.npy,98,True,True,True,ok,
V3_00100,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,99,7366.0,7375.0,10.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V3.npy,99,True,True,True,ok,
V3_00101,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,100,7411.0,7418.0,8.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V3.npy,100,True,True,True,ok,
V3_00102,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,101,7419.0,7424.0,6.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V3.npy,101,True,True,True,ok,
V3_00103,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,102,7425.0,7431.0,7.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V3.npy,102,True,True,True,ok,
V3_00104,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,103,7435.0,7442.0,8.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V3.npy,103,True,True,True,ok,
V3_00105,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,104,7457.0,7466.0,10.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V3.npy,104,True,True,True,ok,
V3_00106,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,105,7500.0,7507.0,8.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V3.npy,105,True,True,True,ok,
V3_00107,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,106,7508.0,7514.0,7.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V3.npy,106,True,True,True,ok,
V3_00108,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,107,7515.0,7522.0,8.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V3.npy,107,True,True,True,ok,
V3_00109,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,108,7527.0,7535.0,9.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V3.npy,108,True,True,True,ok,
V3_00110,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,109,7550.0,7560.0,11.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V3.npy,109,True,True,True,ok,
V3_00111,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,110,7596.0,7603.0,8.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V3.npy,110,True,True,True,ok,
V3_00112,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,111,7604.0,7610.0,7.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V3.npy,111,True,True,True,ok,
V3_00113,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,112,7611.0,7617.0,7.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V3.npy,112,True,True,True,ok,
V3_00114,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,113,7625.0,7633.0,9.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V3.npy,113,True,True,True,ok,
V3_00115,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,114,7650.0,7660.0,11.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V3.npy,114,True,True,True,ok,
V3_00116,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,115,7691.0,7699.0,9.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V3.npy,115,True,True,True,ok,
V3_00117,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,116,7700.0,7707.0,8.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V3.npy,116,True,True,True,ok,
V3_00118,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,117,7710.0,7717.0,8.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V3.npy,117,True,True,True,ok,
V3_00119,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,118,7722.0,7730.0,9.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V3.npy,118,True,True,True,ok,
V3_00120,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,119,7748.0,7758.0,11.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V3.npy,119,True,True,True,ok,
V3_00121,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,120,7811.0,7819.0,9.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V3.npy,120,True,True,True,ok,
V3_00122,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,121,7837.0,7843.0,7.0,Rear Hook,Rear Hook,4,pending,data/raw/Skeleton_data/V3.npy,121,True,True,True,ok,
V3_00123,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,122,7862.0,7872.0,11.0,Lead Hook,Lead Hook,2,pending,data/raw/Skeleton_data/V3.npy,122,True,True,True,ok,
V3_00124,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,123,7901.0,7909.0,9.0,Rear Hook,Rear Hook,4,pending,data/raw/Skeleton_data/V3.npy,123,True,True,True,ok,
V3_00125,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,124,7930.0,7938.0,9.0,Lead Hook,Lead Hook,2,pending,data/raw/Skeleton_data/V3.npy,124,True,True,True,ok,
V3_00126,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,125,7964.0,7971.0,8.0,Rear Hook,Rear Hook,4,pending,data/raw/Skeleton_data/V3.npy,125,True,True,True,ok,
V3_00127,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,126,7988.0,7998.0,11.0,Lead Hook,Lead Hook,2,pending,data/raw/Skeleton_data/V3.npy,126,True,True,True,ok,
V3_00128,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,127,8025.0,8035.0,11.0,Rear Hook,Rear Hook,4,pending,data/raw/Skeleton_data/V3.npy,127,True,True,True,ok,
V3_00129,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,128,8064.0,8077.0,14.0,Lead Hook,Lead Hook,2,pending,data/raw/Skeleton_data/V3.npy,128,True,True,True,ok,
V3_00130,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,129,8096.0,8105.0,10.0,Rear Hook,Rear Hook,4,pending,data/raw/Skeleton_data/V3.npy,129,True,True,True,ok,
V3_00131,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,130,8135.0,8144.0,10.0,Lead Hook,Lead Hook,2,pending,data/raw/Skeleton_data/V3.npy,130,True,True,True,ok,
V3_00132,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,131,8175.0,8183.0,9.0,Rear Hook,Rear Hook,4,pending,data/raw/Skeleton_data/V3.npy,131,True,True,True,ok,
V3_00133,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,132,8212.0,8222.0,11.0,Lead Hook,Lead Hook,2,pending,data/raw/Skeleton_data/V3.npy,132,True,True,True,ok,
V3_00134,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,133,8251.0,8259.0,9.0,Rear Hook,Rear Hook,4,pending,data/raw/Skeleton_data/V3.npy,133,True,True,True,ok,
V3_00135,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,134,8291.0,8304.0,14.0,Lead Hook,Lead Hook,2,pending,data/raw/Skeleton_data/V3.npy,134,True,True,True,ok,
V3_00136,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,135,8328.0,8336.0,9.0,Rear Hook,Rear Hook,4,pending,data/raw/Skeleton_data/V3.npy,135,True,True,True,ok,
V3_00137,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,136,8365.0,8374.0,10.0,Lead Hook,Lead Hook,2,pending,data/raw/Skeleton_data/V3.npy,136,True,True,True,ok,
V3_00138,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,137,8391.0,8399.0,9.0,Rear Hook,Rear Hook,4,pending,data/raw/Skeleton_data/V3.npy,137,True,True,True,ok,
V3_00139,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,138,8415.0,8423.0,9.0,Lead Hook,Lead Hook,2,pending,data/raw/Skeleton_data/V3.npy,138,True,True,True,ok,
V3_00140,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,139,8440.0,8450.0,11.0,Rear Hook,Rear Hook,4,pending,data/raw/Skeleton_data/V3.npy,139,True,True,True,ok,
V3_00141,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,140,8464.0,8474.0,11.0,Lead Hook,Lead Hook,2,pending,data/raw/Skeleton_data/V3.npy,140,True,True,True,ok,
V3_00142,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,141,8509.0,8518.0,10.0,Rear Hook,Rear Hook,4,pending,data/raw/Skeleton_data/V3.npy,141,True,True,True,ok,
V3_00143,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,142,8533.0,8540.0,8.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V3.npy,142,True,True,True,ok,
V3_00144,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,143,8541.0,8548.0,8.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V3.npy,143,True,True,True,ok,
V3_00145,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,144,8549.0,8554.0,6.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V3.npy,144,True,True,True,ok,
V3_00146,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,145,8555.0,8561.0,7.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V3.npy,145,True,True,True,ok,
V3_00147,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,146,8562.0,8567.0,6.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V3.npy,146,True,True,True,ok,
V3_00148,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,147,8568.0,8574.0,7.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V3.npy,147,True,True,True,ok,
V3_00149,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,148,8575.0,8580.0,6.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V3.npy,148,True,True,True,ok,
V3_00150,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,149,8581.0,8587.0,7.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V3.npy,149,True,True,True,ok,
V3_00151,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,150,8588.0,8593.0,6.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V3.npy,150,True,True,True,ok,
V3_00152,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,151,8594.0,8599.0,6.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V3.npy,151,True,True,True,ok,
V3_00153,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,152,8600.0,8606.0,7.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V3.npy,152,True,True,True,ok,
V3_00154,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,153,8607.0,8612.0,6.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V3.npy,153,True,True,True,ok,
V3_00155,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,154,8613.0,8618.0,6.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V3.npy,154,True,True,True,ok,
V3_00156,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,155,8619.0,8624.0,6.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V3.npy,155,True,True,True,ok,
V3_00157,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,156,8625.0,8631.0,7.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V3.npy,156,True,True,True,ok,
V3_00158,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,157,8632.0,8637.0,6.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V3.npy,157,True,True,True,ok,
V3_00159,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,158,8638.0,8644.0,7.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V3.npy,158,True,True,True,ok,
V3_00160,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,159,8645.0,8649.0,5.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V3.npy,159,True,True,True,ok,
V3_00161,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,160,8650.0,8655.0,6.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V3.npy,160,True,True,True,ok,
V3_00162,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,161,8656.0,8661.0,6.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V3.npy,161,True,True,True,ok,
V3_00163,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,162,8662.0,8667.0,6.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V3.npy,162,True,True,True,ok,
V3_00164,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,163,8668.0,8673.0,6.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V3.npy,163,True,True,True,ok,
V3_00165,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,164,8674.0,8679.0,6.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V3.npy,164,True,True,True,ok,
V3_00166,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,165,8680.0,8685.0,6.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V3.npy,165,True,True,True,ok,
V3_00167,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,166,8686.0,8691.0,6.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V3.npy,166,True,True,True,ok,
V3_00168,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,167,8692.0,8697.0,6.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V3.npy,167,True,True,True,ok,
V3_00169,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,168,8698.0,8704.0,7.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V3.npy,168,True,True,True,ok,
V3_00170,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,169,8705.0,8710.0,6.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V3.npy,169,True,True,True,ok,
V3_00171,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,170,8711.0,8717.0,7.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V3.npy,170,True,True,True,ok,
V3_00172,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,171,8718.0,8723.0,6.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V3.npy,171,True,True,True,ok,
V3_00173,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,172,8724.0,8731.0,8.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V3.npy,172,True,True,True,ok,
V3_00174,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,173,8732.0,8737.0,6.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V3.npy,173,True,True,True,ok,
V3_00175,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,174,8738.0,8745.0,8.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V3.npy,174,True,True,True,ok,
V3_00176,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,175,8746.0,8751.0,6.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V3.npy,175,True,True,True,ok,
V3_00177,V3,/Users/krishna/dev/fightflow/data/downloaded-videos/V3.mp4,176,8752.0,8758.0,7.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V3.npy,176,True,True,True,ok,
